title,url,summary,article_text
Forex hedging costs plunge after RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/forex-hedging-costs-plunge-after-rbi-policy/articleshow/89554946.cms,"The cost of covering currency risk crashed after the Reserve Bank of India delivered a ""super-dovish"" bi-monthly policy pulling yields down. Forwards premia across maturities slumped as much as 60 basis points in just two trading sessions, potentially benefiting overseas investors just ahead of LIC of India's mega share sale and local borrowers/importers with offshore liabilities.",
Top debt fund managers react to RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/top-debt-fund-managers-react-to-rbi-policy/articleshow/73981252.cms,RBI kept the policy rates unchanged in the bi-monthly MPC meet today. Debt mutual fund managers say the move is in line with the market expectations.,
RBI policy and Budget will influence markets: Dharmesh Pancholi,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/rbi-policy-and-budget-will-influence-markets-dharmesh-pancholi/articleshow/5476730.cms,"Dharmesh Pancholi, Investment Advisor, in an interview with ET Now says that RBI policy and Budget are the two events that will influence markets.",
"RBI's policy normalisation gets a leg up, say analysts",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbis-policy-normalisation-gets-a-leg-up-say-analysts/articleshow/90730673.cms,"The six-member Monetary Policy Committee (MPC) voted to hold the benchmark repurchase or the repo rate at 4 per cent and decided to stick to an accommodative stance, the Reserve Bank of India (RBI) said after the first review meeting of the current fiscal.",
"GSAP 1.0 centrepiece of RBI money policy: Economists, analysts break it down",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/gsap-1-0-centrepiece-of-rbi-money-policy-economists-analysts-break-it-down/articleshow/81947458.cms,"The benchmark 10-year bond yield rose to 6.19% post-policy, before falling back to 6.06% after the central bank announced a secondary market government securities (G-sec) acquisition programme.",
RBI policy: here are mutual funds you can consider investing,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-here-are-mutual-funds-you-can-consider-investing/articleshow/90721992.cms,The RBI policy is very confusing for many mutual fund investors. The implications of rate hikes and their impact on inflation and growth are too much for regular investors to decipher.,
"RBI policy move quite expected: Taimur Baig, Deutsche Bank",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/rbi-policy-move-quite-expected-taimur-baig-deutsche-bank/articleshow/7111334.cms,"ET Now caught up with Taimur Baig, Director, Asia Economics, Deutsche Bank, for his views on the RBI policy review.",
RBI Monetary Policy Committee Meeting | Interest Rate Decision | LIVE,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/india/rbi-monetary-policy-committee-meeting-interest-rate-decision-live/videoshow/127969843.cms,,
RBI MPC: India's central bank to stand pat as trade deal reduces urgency on rate cuts,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-indias-central-bank-to-stand-pat-as-trade-deal-reduces-urgency-on-rate-cuts/articleshow/127898900.cms,"RBI Monetary Policy Committee February 2026: The Reserve Bank of India is likely to hold interest rates steady this week. Focus will be on ensuring previous rate cuts benefit borrowers. A recent trade deal with the U.S. reduces the need for immediate economic stimulus. India's economy is performing well, with growth forecasts remaining strong. Analysts anticipate measures to support the bond market.",
"India bond rally on US trade pact runs into supply wall, RBI meet",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/india-bond-rally-on-us-trade-pact-runs-into-supply-wall-rbi-meet/articleshow/127886436.cms,"Indian government bonds rose on Tuesday after the U.S.-India trade-pact sparked fresh buying, but gains were capped as the news created a ⁠rare opportunity for profit-taking in a supply-heavy market.",
What to expect from RBI policy meeting next week? Mahantesh Sabarad answers,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/what-to-expect-from-rbi-policy-meeting-next-week-mahantesh-sabarad-answers/articleshow/105678149.cms,So I believe that we will continue to see newer highs as far as the markets are concerned and the going seems to be properly laid out.,
RBI's policy rate hike to pinch propert market: Realty sector,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/personal-finance-news/rbis-policy-rate-hike-to-pinch-propert-market-realty-sector/articleshow/7360959.cms,Real estate developers and consultants on Tuesday said RBI's decision to hike policy rates by 25 basis points will affect the sentiment of the property market.,
"RBI policy a non-event, Equities to maintain upward bias",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-a-non-event-equities-to-maintain-upward-bias/articleshow/39686824.cms,The RBI kept policy rates unchanged at its policy meet today. Repo rate was left unchanged at 8 per cent and reverse repo rate at 7 per cent.,
RBI policy outcome expected but what brought bank stocks under pressure?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-outcome-expected-but-what-brought-bank-stocks-under-pressure/articleshow/102598940.cms,RBI mandated banks to maintain the ICRR at 10% of the net demand and time liabilities (NDTL) between May 19 and July 28. The Monetary Policy Committee (MPC) of the RBI led by Governor Shaktikanta Das today kept the repo rate unchanged at 6.5% while increasing the inflation estimates for FY24 to 5.4% from an earlier estimate of 5.10%.,
"RBI keeps repo rate unchanged; impact on loans and deposits, what should the depositors, borrowers do now?",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/personal-finance-news/rbi-keeps-repo-rate-unchanged-impact-on-loans-and-deposits-what-should-the-depositors-borrowers-do-now/articleshow/89467211.cms,"As corona related restrictions had an adverse impact on economic growth, the RBI Monetary Policy is on reviving growth. Repo rate remained unchanged in the RBI Policy on Feb 10, 2022. However, there are many indicators which hint that inflation may become a concern soon.",
"All eyes on RBI policy outcome, Shaktikanta Das to make a statement at 10 am",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/all-eyes-on-rbi-policy-outcome-shaktikanta-das-to-make-a-statement-at-10-am/videoshow/81943416.cms,,
"RBI policy disappoints markets, Sensex tanks 97 points",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/rbi-policy-disappoints-markets-sensex-tanks-97-points/videoshow/53616966.cms,,
Mutual fund managers decode RBI Policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/mutual-fund-managers-decode-rbi-policy/articleshow/105835828.cms,"""As December is generally a sluggish month, market yields may not move much either side. We expect 10Y G-Sec yield to trade in a range of 7.15%-7.25% with a downward bias,"" says Avnish Jain, Head- Fixed Income, Canara Robeco Mutual Fund.",
'Expect to see rate reduction in RBI policy',https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/expect-to-see-rate-reduction-in-rbi-policy/videoshow/49041963.cms,,
'RBI policy measures are positive on an overall basis',https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/policy/rbi-policy-measures-are-positive-on-an-overall-basis-taimur-baig/videoshow/51708408.cms,,
"RBI policy review, earnings to set tone",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/et-commentary/rbi-policy-review-earnings-to-set-tone/articleshow/6217278.cms,"Stock investors and traders may need to brace for choppy sessions this week, after three straight weeks of gains.",
"Bankers, financial experts hail RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/bankers-financial-experts-hail-rbi-policy/articleshow/89483770.cms,"The central bank's monetary policy committee earlier in the day decided to keep the benchmark interest rate unchanged at 4 per cent, and continue with its accommodative stance.",
Dhirendra Kumar's view on RBI policy impact,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/finance/dhirendra-kumars-view-on-rbi-policy-impact/videoshow/12702525.cms,debt.jpg,
RBI Policy: Will there be a change in RBI's stance?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-will-there-be-a-change-in-rbis-stance/videoshow/65225701.cms,,
Sensex rangebound ahead of RBI policy meet,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/markets/sensex-rangebound-ahead-of-rbi-policy-meet/videoshow/46822295.cms,,
RBI policy decision before noon on Thursday,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-decision-before-noon-on-thursday/articleshow/67829082.cms,"On the previous occasion, the RBI had released the policy statement at 2.30 pm.",
Will RBI policy move currency and bond markets?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/will-rbi-policy-move-currency-and-bond-markets/articleshow/52629778.cms,A few illustrative words from RBI governor Raghuram Rajan could well trigger wild swings in the rupee-dollar exchange rate and bond yields.,
RBI policy meet: Here is what to expect,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-meet-here-is-what-to-expect/videoshow/64474269.cms,,
Indian bonds weaken on supply woes ahead of federal budget,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/indian-bonds-weaken-on-supply-woes-ahead-of-federal-budget/articleshow/127792102.cms,"Indian sovereign bonds weakened Friday due to supply concerns ahead of the final debt sale before the federal budget and rising U.S. Treasury yields. Investors await the budget's borrowing figures and the Reserve Bank of India's policy decision next week, with the 10-year yield hovering around 6.71%.",
Is RBI's no-rate hike mantra best-case scenario for Nifty bulls? What D-Street mavens say,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/is-rbis-no-rate-hike-mantra-best-case-scenario-for-nifty-bulls-what-d-street-mavens-say/articleshow/99290628.cms,The RBI’s pause is like Sachin's stroke on a tricky pitch but with eyes set in and having the luxury of hitting the ball wherever he wanted. The RBI had the option of a rate hike or a pause. The pause was not entirely unexpected.,
RBI’s Das gives a hat tip to Modi govt for fight to tame inflation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbis-das-gives-a-hat-tip-to-modi-govt-for-fight-to-tame-inflation/articleshow/88159918.cms,The central bank retained the status quo on policy rates as well as its accommodative stance as it remained focused on ensuring a “durable” and “broad-based” economic recovery in the coming year.,
"ET View: Repo rate cut welcome, but rigidity and constraints remain",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/et-view/et-view-repo-rate-cut-welcome-but-rigidity-and-constraints-remain/articleshow/68719784.cms,"RBI did well to reiterate its backing for the process of resolving bad loans under the Bankruptcy Code, notwithstanding the SC's annulment of its February 12 circular.",
"View: RBI should be cutting rates, not holding",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/view-rbi-should-be-cutting-rates-not-holding/articleshow/72383227.cms,Not a single economist among the 43 surveyed by Bloomberg News predicted no rate cuts happening.,
"RBI holds rate, maintains status quo. Full text of fifth bi-monthly policy meet for FY19",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-holds-rate-maintains-status-quo-full-text-of-fifth-bi-monthly-policy-meet-for-fy19/articleshow/66951944.cms,"Consequently, the reverse repo rate under the LAF remains at 6.25 per cent",
RBI reduces risk weights for bank lending to NBFCs,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-reduces-risk-weights-for-bank-lending-to-nbfcs/articleshow/67881581.cms,RBI has decided to harmonise major categories of NBFCs. The guidelines will be out by February end.,
"ET Prime Special: What the RBI does and how it does it, and what it means for the stock market",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/intelligent-investing/macro-economics/et-prime-special-what-the-rbi-does-and-how-it-does-it-and-what-it-means-for-the-stock-market/articleshow/128029005.cms,"In the vast and complex machinery of a modern economy, the central bank acts as the master conductor, ensuring all parts move in harmony to achieve the objectives of price stability, economic growth, and financial system stability. While most citizens interact with commercial banks for their daily banking needs, it is the central bank, the Reserve Bank of India (RBI) in India’s case, that operates behind the scenes, wielding powerful tools to manage inflation, stabilise the rupee, ensure adequate credit flow, and foster sustainable economic growth.",
RBI policy full text: FY20 GDP growth lowered to 7.2% from 7.4% earlier; CPI target revised downward to 2.4%,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-full-text-fy20-gdp-growth-lowered-to-7-2-from-7-4-earlier/articleshow/68718036.cms,The MPC also decided to maintain the neutral monetary policy stance.,
"When growth is certain, RBI will change stance to inflation control: Nilesh Shah",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/when-growth-is-certain-rbi-will-change-stance-to-inflation-control-nilesh-shah/articleshow/85093234.cms,"“RBI will be data driven. In the first phase, they will be pro-growth and at some point of time when growth is certain, they will change their stance towards controlling inflation.”",
Rupee ends flat at 64.07; RBI policy in focus,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-ends-flat-at-64-07-rbi-policy-in-focus/articleshow/62792565.cms,The RBI's policy review is expected to dominate forex market sentiments during the week.,
RBI policy: What should mutual fund investors do?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-what-should-mutual-fund-investors-do/articleshow/104202708.cms,"The RBI continued with its policy stance of ‘withdrawing of accommodation’ and kept the Repo Rate, the short term rate at which it lends money to banks, at 6.5%. This is the fifth pause by the central bank since it started holding rates in February this year.",
10 rate-sensitive stocks to watch ahead of RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/10-rate-sensitive-stocks-to-watch-ahead-of-rbi-policy/articleshow/19015327.cms,Investors will remain cautious ahead of RBI’s mid-quarter monetary policy. The decision on key policy rates is likely to set the trend for the market this week.,
"Banking, auto, realty stocks down post RBI policy",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/banking-auto-realty-stocks-down-post-rbi-policy/articleshow/50825271.cms,"Bank, auto and realty stocks were down by as much as 5 per cent today post RBI policy where the central bank left the key interest rate unchanged.",
RBI policy to set tone for markets; volatility on cards: Experts,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-to-set-tone-for-markets-volatility-on-cards-experts/articleshow/45324051.cms,"Shares, which have logged new highs in the past few sessions, will immediately react to GDP data that was released after markets closed on Friday.",
Top debt mutual fund managers decode RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/top-debt-mutual-fund-managers-decode-rbi-policy/articleshow/80703033.cms,"Market players were disappointed as they expected specific measures like increase in HTM limits, OMO calendar.",
Rising inflation may limit rate cuts in RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/rising-inflation-may-limit-rate-cuts-in-rbi-policy/articleshow/14148341.cms,Trade-off between growth & inflation will be a challenging call for RBI . Inflation is facing an uptrend after temporarily moving in a RBI comfort zone of below 7%.,
Top three key risks for markets from RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/top-three-key-risks-for-markets-from-rbi-policy/articleshow/46836632.cms,"We have highlighted key risks from the RBI policy, which could act as a deterrent to markets.",
"RBI policy broadly endorses government estimates on growth, inflation",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-broadly-endorses-government-estimates-on-growth-inflation/articleshow/52633814.cms,"""RBI policy statement broadly endorses government expectations on GDP growth and inflation,"" Economic Affairs Secretary Shaktikanta Das said.",
Underwriters save another bond auction ahead of RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/underwriters-save-another-bond-auction-ahead-of-rbi-policy/articleshow/83208067.cms,The yield on the 6.67% 2050 bond rose two basis points to 6.97%.,
"RBI MPC Meet Highlights: Governor on repo rate, inflation, rupee and exports, key points explained",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-meeting-highlights-governor-sanjay-malhotra-key-announcements-6-february-2026/articleshow/127965024.cms,"RBI MPC Meet Highlights: The Reserve Bank of India's Monetary Policy Committee maintained a cautious approach, keeping the repo rate unchanged at 5.25% and a neutral stance. Governor Sanjay Malhotra cited controlled inflation and strong economic growth as reasons for the decision, signaling stability amid global uncertainties.",
Bank of Baroda's infratsructure exposure around 10-11%: CMD,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/bank-of-barodas-infratsructure-exposure-around-10-11-cmd/articleshow/8888782.cms,"In an interview with ET Now, MD Mallya, CMD, Bank of Baroda, talks about the RBI's policy and effects of rate hikes on banks. Excerpts:",
ICICI's growth will be even more robust: Chanda Kochhar,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/icicis-growth-will-be-even-more-robust-chanda-kochhar/articleshow/6837715.cms,"ET Now catches up with Chanda Kochhar, MD and CEO, ICICI Bank to analyse the top lender's earnings figures, capital adequacy & Kocchar's expectations from the RBI policy announcements next week. Excerpts:",
"RBI policy good stimulus, will prompt banks to cut rate: Finance Ministry",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-good-stimulus-will-prompt-banks-to-cut-rate-finance-ministry/articleshow/51696549.cms,"Jayant Sinha said the Budget has taken various fiscal and reform initiative, thus creating space for monetary easing.",
Tech view: Nifty50 forms ‘Short Bearish’ candle amid RBI policy bets,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/tech-view-nifty50-forms-short-bearish-candle-amid-rbi-policy-bets/articleshow/52620999.cms,A ‘Short Bear’ candle is formed when the index trades lower throughout the session with a range. The length of the candle signifies the range for the day.,
RBI Monetary Policy 2026: Why India's central bank left rates unchanged,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/rbi-monetary-policy-2026-why-rbi-left-rates-unchanged-repo-rate-decision-analysis-impact-on-inflation-growth/articleshow/127971608.cms,"The Reserve Bank of India kept the repo rate unchanged at 5.25% on Friday and retained a neutral policy stance, citing strong growth, low inflation and easing tariff pressures after a trade deal with the United States. The agreement includes a reduction in US tariffs on Indian imports from nearly 50% to 18%.",
RBI policy to set market direction,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-policy-to-set-market-direction/articleshow/1797941.cms,Weakness in global markets coupled with domestic rate hike fears are expected to keep investors to the sidelines this week.,
RBI policy not to hamper growth: PC,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-not-to-hamper-growth-pc/articleshow/899666.cms,"Hailing RBI's monetary and credit policy, Finance Minister P Chidambaram on Tuesday said it will not hamper growth and the investment momentum will continue despite pressure on price level.",
Yields rise on hawkish RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/bonds/yields-rise-on-hawkish-rbi-policy/articleshow/19061440.cms,"The yields on benchmark ten year government bonds rose 3 basis points, as Reserve Bank signaled scope for future rate cuts is limited.",
RBI policy impact and market reaction,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/mayur-patel-on-rbi-policy-decision-and-market-dynamics/rbi-policy-impact-and-market-reaction/slideshow/118010889.cms,,
Video: 'RBI policy will spur growth',https://economictimes.indiatimes.com/RBI-policy-augurs-well-for-return-to-high-growth-path/videoshow/4831315.cms,,
RBI policy on Wednesday: What to expect,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-on-wednesday-what-to-expect/videoshow/65216714.cms,,
Analysts' views on RBI policy review,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/analysts-views-on-rbi-policy-review/articleshow/7110911.cms,"The Reserve Bank of India left key interest rates on hold on Thursday, as expected, after six increases since March. Lets see what experts have to say:",
RBI policy tomorrow: What to expect?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-tomorrow-what-to-expect/videoshow/60925935.cms,,
RBI policy review: Full text,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-policy-review-full-text/articleshow/20626893.cms,"The reverse repo rate under the LAF will remain unchanged at 6.25 per cent, and the marginal standing facility (MSF) rate and the Bank Rate at 8.25 per cent.",
Expert's opinion and reaction on RBI policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/experts-opinion-and-reaction-on-rbi-policy/videoshow/15290294.cms,RBi-baking1.jpg,
Market Outlook Post-RBI Policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/stocks-to-buy-dipan-mehta-on-why-it-is-time-to-focus-on-fundamentals-over-market-momentum/market-outlook-post-rbi-policy/slideshow/121772773.cms,,
FD investors breathe easy as RBI pauses rates; how to lock in your investments for better returns,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/wealth/save/fd-investors-breathe-easy-as-rbi-pauses-rates-how-to-lock-in-your-investment-for-better-returns/articleshow/127947668.cms,"The Reserve Bank of India maintained its repo rate at 5.25%, signaling no immediate change in fixed deposit interest rates. This decision follows a previous cut in December 2025, with inflation and bond yields influencing the RBI's stance. While some banks may still adjust rates due to ongoing transitions, future cuts are contingent on evolving economic factors.",
Key takeaways for fintechs from RBI policy meet; ETtech Deals Digest,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/tech/newsletters/tech-top-5/key-takeaways-for-fintechs-from-rbi-policy-meet-indian-startups-raise-108-million-this-week/articleshow/105844213.cms,"The Reserve Bank of India has raised payment limits for UPI transactions in hospitals and educational institutions, among a clutch of other measures for the fintech sector, at its monetary policy meeting today. This and more in today’s ETtech Top 5.",
"RBI Policy Review: Inflation may take spotlight, but growth war still on",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-policy-review-inflation-may-take-spotlight-but-growth-war-still-on/articleshow/89407865.cms,"An ET poll comprising 22 respondents predicts that at its three day policy review ending Thursday, the RBI’s Monetary Policy Committee will raise the reverse repo rate, which for long has dictated the overnight cost of funds for banks",
RBI policy: Where should mutual funds investors put their money?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/mf/analysis/rbi-policy-where-should-mutual-funds-investors-put-their-money/articleshow/89496987.cms,The Reserve Bank of India surprised the money market as it held key rates in its policy review on Thursday.,
View: Why MPC should tread cautiously on key policy decisions,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/view-why-mpc-should-tread-cautiously-on-key-policy-decisions/articleshow/71470061.cms,"The fear is that just RBI was behind the curve earlier, it might find itself ahead of the curve in the near future.",
RBI may pause again. But what markets will be watching out for?,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/industry/banking/finance/banking/rbi-may-pause-again-but-what-markets-will-be-watching-out-for/articleshow/100829963.cms,Most economists in a Bloomberg survey expect expect the monetary policy committee (MPC) of the RBI to retain “withdrawal of accommodation” stance despite a fall in consumer inflation.,
RBI says inflation to moderate in FY23 as it keeps rates unchanged,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-says-inflation-to-moderate-in-fy23-as-it-keeps-rates-unchanged/articleshow/89471899.cms,"The repo and the reverse repo rates were left unchanged at 4 per cent and 3.35 per cent, respectively, while the accommodative stance of monetary policy was retained",
RBI Governor Das shows his hand to tame bond vigilantes,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-governor-das-shows-his-hand-to-tame-bond-vigilantes/articleshow/81952077.cms,"Hours after Das completed his monetary policy exposition, there wasn’t much complaining from any one – even the bond trader who has been playing hide and seek with the central bank for nearly six months.",
More space on monetary side than fiscal for boosting growth: Sanjeev Sanyal,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/indicators/more-space-on-monetary-side-than-fiscal-for-boosting-growth-sanjeev-sanyal/articleshow/71171100.cms,The next monetary policy review is scheduled to be held between October 1 and October 4.,
"Worst is over for Indian markets, 2026 set for outperformance: Sandeep Tandon",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/expert-view/worst-is-over-for-indian-markets-2026-set-for-outperformance-sandeep-tandon/articleshow/128106043.cms,"Indian markets are set for a strong showing in 2026. Extreme negativity has passed, and foreign investor selling is ending. The rupee is stabilizing. This creates opportunities across all market sizes. Pharmaceuticals and consumption themes are favored. IT companies may become AI enablers. India is positioned for outperformance as global markets face pressure.",
Rupee advances 10 paise to 70.79 against dollar ahead of RBI policy outcome,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/forex/rupee-advances-10-paise-to-70-79-against-dollar-in-early-trade/articleshow/71433931.cms,The local currency opened almost flat at 70.88 against the previous close of 70.90 per dollar.,
"Expect some measures to boost liquidity at today’s RBI meet: Manpreet Gill, StanChart",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/opinion/interviews/expect-some-measures-to-boost-liquidity-at-todays-rbi-meet-manpreet-gill-stanchart/articleshow/46833017.cms,"Our view is that rates do have room to move lower. A look at falling inflation does suggest that there is room to cut rates further.""",
RBI hints at tightening monetary policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-hints-at-tightening-monetary-policy/articleshow/6853038.cms,The bank said its objective was to maintain growth and moderate inflation -- a hint that a nominal hike may be on the cards tomorrow.,
Edelweiss Capital's views on RBI credit policy,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/et-now/experts/edelweiss-capitals-views-on-rbi-credit-policy/videoshow/7360485.cms,edel.jpg,
"Slowdown in housing industry, RBI policy expectation impacting HDFC stocks: G Chokkalingam",https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/recos/slowdown-in-housing-industry-rbi-policy-expectation-impacting-hdfc-stocks-g-chokkalingam/articleshow/27534085.cms,"""For the first time, HDFC Bank has posted lower than 30 per cent profit growth in the last quarter,"" Chokkalingam said.",
Why RBI will hit a hattrick of 25 bps rate cut tomorrow,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/why-rbi-will-hit-a-hattrick-of-25-bps-rate-cut-tomorrow/articleshow/121641890.cms,"Despite global economic uncertainties, India's economy shows resilience with a 7.4% growth in Q4 FY25. The RBI, supported by benign inflation and moderate growth, is expected to cut the repo rate by 25 bps to 5.75% in June. This move aims to boost economic activity, encourage borrowing and investment, and foster job creation, marking the third consecutive rate cut.",
RBI keeps repo rate unchanged at 5.15% amid accelerating inflation,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/markets/stocks/news/rbi-keeps-repo-rate-unchanged-at-5-15-amid-accelerating-inflation/videoshow/73977721.cms,,
RBI MPC meet February 2026: Read the full statement by Governor Sanjay Malhotra here,https://economictimes.indiatimes.comhttps://economictimes.indiatimes.com/news/economy/policy/rbi-mpc-meet-february-2026-read-the-full-statement-by-governor-sanjay-malhotra-here/articleshow/127970995.cms,"RBI MPC statement: The Reserve Bank of India's Monetary Policy Committee maintained the repo rate at 5.25% and a neutral stance, prioritizing stability amidst global uncertainties. Strong domestic growth and controlled inflation provided the confidence for this decision. The MPC's unanimous vote reflects a cautious yet steady approach to managing India's economy.",
